Calling PickFoodCalling CalcBlobCentersCleanInterior: i=0, j=1
REMOVED: j=0, ConnectedColor:193,173,211, XY:1155,833
REMOVED: j=0, ConnectedColor:193,173,211, XY:1155,833
REMOVED: j=0, ConnectedColor:193,173,211, XY:1157,833
REMOVED: j=2, ConnectedColor:221,225,208, XY:1159,833
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,833
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,833
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,833
REMOVED: j=0, ConnectedColor:193,173,211, XY:1053,834
REMOVED: j=0, ConnectedColor:193,173,211, XY:1157,834
REMOVED: j=2, ConnectedColor:221,225,208, XY:1159,834
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,834
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,834
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,834
REMOVED: j=0, ConnectedColor:193,173,211, XY:1052,835
REMOVED: j=0, ConnectedColor:193,173,211, XY:1157,835
REMOVED: j=2, ConnectedColor:221,225,208, XY:1159,835
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,835
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,835
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,835
REMOVED: j=0, ConnectedColor:193,173,211, XY:1051,836
REMOVED: j=0, ConnectedColor:193,173,211, XY:1156,836
REMOVED: j=2, ConnectedColor:221,225,208, XY:1158,836
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,836
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,836
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,836
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,837
REMOVED: j=0, ConnectedColor:193,173,211, XY:1155,837
REMOVED: j=2, ConnectedColor:221,225,208, XY:1158,837
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,837
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,837
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,837
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,838
REMOVED: j=0, ConnectedColor:193,173,211, XY:1155,838
REMOVED: j=2, ConnectedColor:221,225,208, XY:1157,838
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,838
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,838
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,838
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,839
REMOVED: j=0, ConnectedColor:193,173,211, XY:1154,839
REMOVED: j=2, ConnectedColor:221,225,208, XY:1157,839
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,839
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,839
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,839
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,840
REMOVED: j=0, ConnectedColor:193,173,211, XY:1153,840
REMOVED: j=2, ConnectedColor:221,225,208, XY:1156,840
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,840
REMOVED: j=1, ConnectedColor:195,21,58, XY:1180,840
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,840
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,841
REMOVED: j=0, ConnectedColor:193,173,211, XY:1152,841
REMOVED: j=2, ConnectedColor:221,225,208, XY:1156,841
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,841
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,841
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,841
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,842
REMOVED: j=0, ConnectedColor:193,173,211, XY:1152,842
REMOVED: j=2, ConnectedColor:221,225,208, XY:1155,842
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,842
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,842
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,842
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,843
REMOVED: j=0, ConnectedColor:193,173,211, XY:1152,843
REMOVED: j=2, ConnectedColor:221,225,208, XY:1154,843
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,843
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,843
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,843
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,844
REMOVED: j=0, ConnectedColor:193,173,211, XY:1152,844
REMOVED: j=2, ConnectedColor:221,225,208, XY:1154,844
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,844
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,844
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,844
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,845
REMOVED: j=0, ConnectedColor:193,173,211, XY:1151,845
REMOVED: j=2, ConnectedColor:221,225,208, XY:1153,845
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,845
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,845
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,845
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,846
REMOVED: j=0, ConnectedColor:193,173,211, XY:1150,846
REMOVED: j=2, ConnectedColor:221,225,208, XY:1153,846
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,846
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,846
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,846
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,847
REMOVED: j=0, ConnectedColor:193,173,211, XY:1150,847
REMOVED: j=2, ConnectedColor:221,225,208, XY:1152,847
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,847
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,847
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,847
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,848
REMOVED: j=0, ConnectedColor:193,173,211, XY:1149,848
REMOVED: j=2, ConnectedColor:221,225,208, XY:1152,848
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,848
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,848
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,848
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,849
REMOVED: j=0, ConnectedColor:193,173,211, XY:1148,849
REMOVED: j=2, ConnectedColor:221,225,208, XY:1151,849
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,849
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,849
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,849
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,850
REMOVED: j=0, ConnectedColor:193,173,211, XY:1148,850
REMOVED: j=2, ConnectedColor:221,225,208, XY:1151,850
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,850
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,850
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,850
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,851
REMOVED: j=0, ConnectedColor:193,173,211, XY:1147,851
REMOVED: j=2, ConnectedColor:221,225,208, XY:1150,851
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,851
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,851
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,851
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,852
REMOVED: j=0, ConnectedColor:193,173,211, XY:1146,852
REMOVED: j=2, ConnectedColor:221,225,208, XY:1150,852
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,852
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,852
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,852
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,853
REMOVED: j=0, ConnectedColor:193,173,211, XY:1146,853
REMOVED: j=2, ConnectedColor:221,225,208, XY:1149,853
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,853
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,853
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,853
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,854
REMOVED: j=0, ConnectedColor:193,173,211, XY:1145,854
REMOVED: j=2, ConnectedColor:221,225,208, XY:1148,854
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,854
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,854
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,854
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,855
REMOVED: j=0, ConnectedColor:193,173,211, XY:1146,855
REMOVED: j=2, ConnectedColor:221,225,208, XY:1148,855
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,855
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,855
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,855
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,856
REMOVED: j=0, ConnectedColor:193,173,211, XY:1145,856
REMOVED: j=2, ConnectedColor:221,225,208, XY:1147,856
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,856
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,856
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,856
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,857
REMOVED: j=0, ConnectedColor:193,173,211, XY:1144,857
REMOVED: j=2, ConnectedColor:221,225,208, XY:1147,857
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,857
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,857
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,857
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,858
REMOVED: j=0, ConnectedColor:193,173,211, XY:1144,858
REMOVED: j=2, ConnectedColor:221,225,208, XY:1146,858
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,858
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,858
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,858
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,859
REMOVED: j=0, ConnectedColor:193,173,211, XY:1143,859
REMOVED: j=2, ConnectedColor:221,225,208, XY:1146,859
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,859
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,859
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,859
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,860
REMOVED: j=0, ConnectedColor:193,173,211, XY:1142,860
REMOVED: j=2, ConnectedColor:221,225,208, XY:1145,860
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,860
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,860
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,860
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,861
REMOVED: j=0, ConnectedColor:193,173,211, XY:1141,861
REMOVED: j=2, ConnectedColor:221,225,208, XY:1144,861
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,861
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,861
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,861
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,862
REMOVED: j=0, ConnectedColor:193,173,211, XY:1141,862
REMOVED: j=2, ConnectedColor:221,225,208, XY:1143,862
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,862
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,862
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,862
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,863
REMOVED: j=0, ConnectedColor:193,173,211, XY:1140,863
REMOVED: j=2, ConnectedColor:221,225,208, XY:1143,863
REMOVED: j=2, ConnectedColor:221,225,208, XY:1145,863
REMOVED: j=2, ConnectedColor:221,225,208, XY:1145,863
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,863
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,863
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,863
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,864
REMOVED: j=0, ConnectedColor:193,173,211, XY:1137,864
REMOVED: j=2, ConnectedColor:221,225,208, XY:1142,864
REMOVED: j=2, ConnectedColor:221,225,208, XY:1144,864
REMOVED: j=2, ConnectedColor:221,225,208, XY:1145,864
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,864
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,864
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,864
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,865
REMOVED: j=0, ConnectedColor:193,173,211, XY:1136,865
REMOVED: j=2, ConnectedColor:221,225,208, XY:1145,865
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,865
REMOVED: j=1, ConnectedColor:195,21,58, XY:1181,865
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,865
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,866
REMOVED: j=0, ConnectedColor:193,173,211, XY:1136,866
REMOVED: j=2, ConnectedColor:221,225,208, XY:1144,866
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,866
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,866
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,866
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,867
REMOVED: j=0, ConnectedColor:193,173,211, XY:1136,867
REMOVED: j=2, ConnectedColor:221,225,208, XY:1143,867
REMOVED: j=2, ConnectedColor:221,225,208, XY:1178,867
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,867
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,867
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,868
REMOVED: j=0, ConnectedColor:193,173,211, XY:1136,868
REMOVED: j=2, ConnectedColor:221,225,208, XY:1142,868
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,868
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,868
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,868
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,869
REMOVED: j=0, ConnectedColor:193,173,211, XY:1136,869
REMOVED: j=2, ConnectedColor:221,225,208, XY:1141,869
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,869
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,869
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,869
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,870
REMOVED: j=0, ConnectedColor:193,173,211, XY:1136,870
REMOVED: j=2, ConnectedColor:221,225,208, XY:1141,870
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,870
REMOVED: j=1, ConnectedColor:195,21,58, XY:1183,870
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,870
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,871
REMOVED: j=0, ConnectedColor:193,173,211, XY:1135,871
REMOVED: j=2, ConnectedColor:221,225,208, XY:1142,871
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,871
REMOVED: j=1, ConnectedColor:195,21,58, XY:1183,871
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,871
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,872
REMOVED: j=0, ConnectedColor:193,173,211, XY:1135,872
REMOVED: j=2, ConnectedColor:221,225,208, XY:1141,872
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,872
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,872
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,872
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,873
REMOVED: j=0, ConnectedColor:193,173,211, XY:1133,873
REMOVED: j=2, ConnectedColor:221,225,208, XY:1140,873
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,873
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,873
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,873
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,874
REMOVED: j=0, ConnectedColor:193,173,211, XY:1132,874
REMOVED: j=2, ConnectedColor:221,225,208, XY:1140,874
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,874
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,874
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,874
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,875
REMOVED: j=0, ConnectedColor:193,173,211, XY:1131,875
REMOVED: j=2, ConnectedColor:221,225,208, XY:1140,875
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,875
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,875
REMOVED: j=1, ConnectedColor:195,21,58, XY:1249,875
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,876
REMOVED: j=0, ConnectedColor:193,173,211, XY:1130,876
REMOVED: j=2, ConnectedColor:221,225,208, XY:1139,876
REMOVED: j=2, ConnectedColor:221,225,208, XY:1179,876
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,876
REMOVED: j=1, ConnectedColor:195,21,58, XY:1249,876
REMOVED: j=0, ConnectedColor:193,173,211, XY:1049,877
REMOVED: j=0, ConnectedColor:193,173,211, XY:1130,877
REMOVED: j=2, ConnectedColor:221,225,208, XY:1137,877
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,877
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,877
REMOVED: j=1, ConnectedColor:195,21,58, XY:1250,877
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,878
REMOVED: j=0, ConnectedColor:193,173,211, XY:1130,878
REMOVED: j=2, ConnectedColor:221,225,208, XY:1136,878
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,878
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,878
REMOVED: j=1, ConnectedColor:195,21,58, XY:1250,878
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,879
REMOVED: j=0, ConnectedColor:193,173,211, XY:1130,879
REMOVED: j=2, ConnectedColor:221,225,208, XY:1136,879
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,879
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,879
REMOVED: j=1, ConnectedColor:195,21,58, XY:1249,879
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,880
REMOVED: j=0, ConnectedColor:193,173,211, XY:1129,880
REMOVED: j=2, ConnectedColor:221,225,208, XY:1135,880
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,880
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,880
REMOVED: j=1, ConnectedColor:195,21,58, XY:1250,880
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,881
REMOVED: j=0, ConnectedColor:193,173,211, XY:1128,881
REMOVED: j=2, ConnectedColor:221,225,208, XY:1134,881
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,881
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,881
REMOVED: j=1, ConnectedColor:195,21,58, XY:1250,881
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,882
REMOVED: j=0, ConnectedColor:193,173,211, XY:1128,882
REMOVED: j=2, ConnectedColor:221,225,208, XY:1135,882
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,882
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,882
REMOVED: j=1, ConnectedColor:195,21,58, XY:1250,882
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,883
REMOVED: j=0, ConnectedColor:193,173,211, XY:1128,883
REMOVED: j=2, ConnectedColor:221,225,208, XY:1132,883
REMOVED: j=2, ConnectedColor:221,225,208, XY:1134,883
REMOVED: j=2, ConnectedColor:221,225,208, XY:1135,883
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,883
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,883
REMOVED: j=1, ConnectedColor:195,21,58, XY:1250,883
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,884
REMOVED: j=0, ConnectedColor:193,173,211, XY:1127,884
REMOVED: j=2, ConnectedColor:221,225,208, XY:1131,884
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,884
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,884
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,884
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,885
REMOVED: j=0, ConnectedColor:193,173,211, XY:1126,885
REMOVED: j=2, ConnectedColor:221,225,208, XY:1131,885
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,885
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,885
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,885
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,886
REMOVED: j=0, ConnectedColor:193,173,211, XY:1125,886
REMOVED: j=2, ConnectedColor:221,225,208, XY:1131,886
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,886
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,886
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,886
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,887
REMOVED: j=0, ConnectedColor:193,173,211, XY:1125,887
REMOVED: j=2, ConnectedColor:221,225,208, XY:1131,887
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,887
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,887
REMOVED: j=1, ConnectedColor:195,21,58, XY:1251,887
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,888
REMOVED: j=0, ConnectedColor:193,173,211, XY:1124,888
REMOVED: j=2, ConnectedColor:221,225,208, XY:1130,888
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,888
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,888
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,888
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,889
REMOVED: j=0, ConnectedColor:193,173,211, XY:1123,889
REMOVED: j=2, ConnectedColor:221,225,208, XY:1129,889
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,889
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,889
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,889
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,890
REMOVED: j=0, ConnectedColor:193,173,211, XY:1122,890
REMOVED: j=2, ConnectedColor:221,225,208, XY:1128,890
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,890
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,890
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,890
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,891
REMOVED: j=0, ConnectedColor:193,173,211, XY:1121,891
REMOVED: j=2, ConnectedColor:221,225,208, XY:1127,891
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,891
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,891
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,891
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,892
REMOVED: j=0, ConnectedColor:193,173,211, XY:1120,892
REMOVED: j=2, ConnectedColor:221,225,208, XY:1126,892
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,892
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,892
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,892
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,893
REMOVED: j=0, ConnectedColor:193,173,211, XY:1120,893
REMOVED: j=2, ConnectedColor:221,225,208, XY:1125,893
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,893
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,893
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,893
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,894
REMOVED: j=0, ConnectedColor:193,173,211, XY:1119,894
REMOVED: j=2, ConnectedColor:221,225,208, XY:1125,894
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,894
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,894
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,894
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,895
REMOVED: j=0, ConnectedColor:193,173,211, XY:1118,895
REMOVED: j=2, ConnectedColor:221,225,208, XY:1124,895
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,895
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,895
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,895
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,896
REMOVED: j=0, ConnectedColor:193,173,211, XY:1117,896
REMOVED: j=2, ConnectedColor:221,225,208, XY:1123,896
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,896
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,896
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,896
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,897
REMOVED: j=0, ConnectedColor:193,173,211, XY:1118,897
REMOVED: j=2, ConnectedColor:221,225,208, XY:1122,897
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,897
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,897
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,897
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,898
REMOVED: j=0, ConnectedColor:193,173,211, XY:1117,898
REMOVED: j=2, ConnectedColor:221,225,208, XY:1122,898
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,898
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,898
REMOVED: j=1, ConnectedColor:195,21,58, XY:1252,898
REMOVED: j=0, ConnectedColor:193,173,211, XY:1050,899
REMOVED: j=0, ConnectedColor:193,173,211, XY:1116,899
REMOVED: j=2, ConnectedColor:221,225,208, XY:1121,899
REMOVED: j=2, ConnectedColor:221,225,208, XY:1180,899
REMOVED: j=1, ConnectedColor:195,21,58, XY:1182,899
